Dataset,Classifier,n_neighbors,weights,algorithm,leaf_size,p,metric,bootstrap,C,kernel,degree,gamma,coef0,shrinking,shrinkage,class_weight,decision_function_shape,random_state,criterion,splitter,max_depth,min_samples_split,min_samples_leaf,oob_score,warm_start,learning_rate,n_restarts_optimizer,max_iter_predict,max_features,copy_X_train,multi_class,reg_param,tol,loss,subsample,min_weight_fraction_leaf,n_estimators,penalty,dual,fit_intercept,intercept_scaling,solver,max_iter,alpha,shuffle,max_leaf_nodes,early_stopping,n_iter_no_change,fit_prior,norm,eta0,var_smoothing,presort,min_impurity_decrease,Train accuracy,Train recall,Train precision,Train f1_score,Train time,Test accuracy,Test recall,Test precision,Test f1_score,Test time
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.004561540415477432,,,,,l2,,False,,,915,0.009101182880440185,False,,False,555,,,,,,,0.2884199134199134,0.2884199134199134,0.2884199134199134,0.2884199134199134,0.4189025841187686,0.31385281385281383,0.31385281385281383,0.31385281385281383,0.31385281385281383,0.0009302098769694567
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.5752775014705297,,,,,l2,,False,,,719,0.06661244868133365,False,,False,807,,,,,,,0.1553030303030303,0.1553030303030303,0.1553030303030303,0.1553030303030303,0.5601492710411549,0.12337662337662338,0.12337662337662338,0.12337662337662338,0.12337662337662338,0.000902865082025528
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.5752775014705297,,,,,,,False,,,104,0.011584686249213903,False,,True,133,,,,,,,0.8614718614718615,0.8614718614718615,0.8614718614718615,0.8614718614718614,0.3930455008521676,0.8354978354978355,0.8354978354978355,0.8354978354978355,0.8354978354978355,0.0008907918818295002
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.10048613092726957,,,,,l2,,False,,,855,0.012594730932787174,True,,False,680,,,,,,,0.33874458874458874,0.33874458874458874,0.33874458874458874,0.33874458874458874,0.7197924910578877,0.3484848484848485,0.3484848484848485,0.3484848484848485,0.3484848484848485,0.0009117291774600744
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1.6147440611512558,,,,,l1,,True,,,104,0.011584686249213903,False,,True,622,,,,,,,0.7332251082251082,0.7332251082251082,0.7332251082251082,0.7332251082251083,0.460317256860435,0.70995670995671,0.70995670995671,0.70995670995671,0.70995670995671,0.0008980508428066969
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.004561540415477432,,,,,l1,,True,,,760,0.023976025101666115,True,,False,906,,,,,,,0.7597402597402597,0.7597402597402597,0.7597402597402597,0.7597402597402597,1.004812811035663,0.8008658008658008,0.8008658008658008,0.8008658008658008,0.8008658008658008,0.0010346940252929926
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.13216712320189952,,,,,l1,,True,,,293,0.023976025101666115,True,,True,464,,,,,,,0.7283549783549783,0.7283549783549783,0.7283549783549783,0.7283549783549784,1.358590540010482,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.7792207792207793,0.0009141180198639631
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.004075558067383579,,,,,,,True,,,249,0.04395295939600827,False,,True,47,,,,,,,0.7932900432900433,0.7932900432900433,0.7932900432900433,0.7932900432900433,0.19153623399324715,0.7922077922077922,0.7922077922077922,0.7922077922077922,0.7922077922077922,0.0008975339587777853
Datasets_all/phpyM5ND4.csv,sklearn.Perceptron,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.6325950876834865,,,,,l1,,True,,,249,0.04395295939600827,True,,True,464,,,,,,,0.7705627705627706,0.7705627705627706,0.7705627705627706,0.7705627705627706,1.1441660048440099,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.0008938759565353394
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,32099.476858143127,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,19.57236684465528,saga,125,,,,,,,,,,,,0.836038961038961,0.836038961038961,0.836038961038961,0.836038961038961,0.2711810360196978,0.8506493506493507,0.8506493506493507,0.8506493506493507,0.8506493506493505,0.0009212000295519829
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,803.0457578922998,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,19.57236684465528,sag,125,,,,,,,,,,,,0.8614718614718615,0.8614718614718615,0.8614718614718615,0.8614718614718614,0.24978270893916488,0.8744588744588745,0.8744588744588745,0.8744588744588745,0.8744588744588745,0.0009857870172709227
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,803.0457578922998,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,10.436966435001434,lbfgs,125,,,,,,,,,,,,0.9182900432900433,0.9182900432900433,0.9182900432900433,0.9182900432900432,0.19429690903052688,0.9112554112554112,0.9112554112554112,0.9112554112554112,0.9112554112554112,0.0008625918999314308
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,2270.693330062567,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,2.867065748180928,newton-cg,293,,,,,,,,,,,,0.9648268398268398,0.9648268398268398,0.9648268398268398,0.9648268398268398,12.891503300983459,0.961038961038961,0.961038961038961,0.961038961038961,0.961038961038961,0.000916140154004097
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,35.297359835276914,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,2.867065748180928,lbfgs,409,,,,,,,,,,,,0.9588744588744589,0.9588744588744589,0.9588744588744589,0.9588744588744589,0.5861090798862278,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.0008965611923485994
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,803.0457578922998,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,2.867065748180928,lbfgs,48,,,,,,,,,,,,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.08099954691715539,0.8852813852813853,0.8852813852813853,0.8852813852813853,0.8852813852813853,0.0008472239132970572
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,7157.210372381096,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,19.57236684465528,sag,310,,,,,,,,,,,,0.908008658008658,0.908008658008658,0.908008658008658,0.908008658008658,0.6010686228983104,0.9025974025974026,0.9025974025974026,0.9025974025974026,0.9025974025974026,0.0009377279784530401
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,2270.693330062567,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,12.798420426550477,newton-cg,409,,,,,,,,,,,,0.9648268398268398,0.9648268398268398,0.9648268398268398,0.9648268398268398,7.647989274002612,0.961038961038961,0.961038961038961,0.961038961038961,0.961038961038961,0.0008941490668803453
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,420.50259098670824,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,15.983171284334471,lbfgs,479,,,,,,,,,,,,0.9653679653679653,0.9653679653679653,0.9653679653679653,0.9653679653679653,0.7152406261302531,0.961038961038961,0.961038961038961,0.961038961038961,0.961038961038961,0.0008960280101746321
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,5839.212753470992,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,15.610583525729108,newton-cg,479,,,,,,,,,,,,0.9648268398268398,0.9648268398268398,0.9648268398268398,0.9648268398268398,11.223828698974103,0.961038961038961,0.961038961038961,0.961038961038961,0.961038961038961,0.0009108560625463724
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,28.640505442925864,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,19.57236684465528,saga,462,,,,,,,,,,,,0.8771645021645021,0.8771645021645021,0.8771645021645021,0.8771645021645021,1.0132493749260902,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.8961038961038962,0.000926910201087594
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,187.2046790974629,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,19.57236684465528,newton-cg,355,,,,,,,,,,,,0.9648268398268398,0.9648268398268398,0.9648268398268398,0.9648268398268398,14.139666301896796,0.961038961038961,0.961038961038961,0.961038961038961,0.961038961038961,0.0009069140069186687
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,28.640505442925864,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,19.57236684465528,lbfgs,462,,,,,,,,,,,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.656650620047003,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.0008894060738384724
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,0.14450240513552037,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,15.610583525729108,newton-cg,203,,,,,,,,,,,,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.46885374817065895,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.0008924829307943583
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,420.50259098670824,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,10.436966435001434,liblinear,73,,,,,,,,,,,,0.9291125541125541,0.9291125541125541,0.9291125541125541,0.9291125541125541,0.14566175593063235,0.9264069264069265,0.9264069264069265,0.9264069264069265,0.9264069264069265,0.000847154064103961
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,32099.476858143127,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,15.610583525729108,saga,125,,,,,,,,,,,,0.836038961038961,0.836038961038961,0.836038961038961,0.836038961038961,0.2706132309976965,0.8506493506493507,0.8506493506493507,0.8506493506493507,0.8506493506493505,0.0008923769928514957
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,53313.751267369094,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,2.867065748180928,saga,310,,,,,,,,,,,,0.8755411255411255,0.8755411255411255,0.8755411255411255,0.8755411255411255,0.6630358891561627,0.8939393939393939,0.8939393939393939,0.8939393939393939,0.8939393939393939,0.0009274559561163187
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,249.8019531232687,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,15.983171284334471,saga,479,,,,,,,,,,,,0.8793290043290043,0.8793290043290043,0.8793290043290043,0.8793290043290043,1.0283241069409996,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.8961038961038962,0.0009216091129928827
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,0.18395566445118586,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,2.867065748180928,sag,203,,,,,,,,,,,,0.8733766233766234,0.8733766233766234,0.8733766233766234,0.8733766233766234,0.39706758689135313,0.8896103896103896,0.8896103896103896,0.8896103896103896,0.8896103896103895,0.0009176081512123346
Datasets_all/phpyM5ND4.csv,sklearn.LogisticRegression,,,,,,,,0.06742603643548166,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,19.57236684465528,newton-cg,440,,,,,,,,,,,,0.9545454545454546,0.9545454545454546,0.9545454545454546,0.9545454545454546,3.5721247838810086,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.9393939393939394,0.0009314969647675753
Datasets_all/phpyM5ND4.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.991131207912,,,,,False,True,,,,,,,,,,,,,,
Datasets_all/phpyM5ND4.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.991131207912,,,,,True,True,,,,,,,,,,,,,,
Datasets_all/phpyM5ND4.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.51943334043784,,,,,True,False,,,,,,,,,,,,,,
Datasets_all/phpyM5ND4.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04427163470128,,,,,True,True,,,,,,,,,,,,,,
Datasets_all/phpyM5ND4.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.461373909203987,,,,,False,True,,,,,,,,,,,,,,
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,3.443705229715693,rbf,4,0.012849583521379585,-1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9989177489177489,0.9989177489177489,0.9989177489177489,0.9989177489177489,0.4011093960143626,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.046178902965039015
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,298.9037103220219,sigmoid,4,16.219000451246455,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14935064935064934,0.14935064935064934,0.14935064935064934,0.14935064935064934,0.17190040298737586,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.0265355771407485
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,205.65468081239538,linear,5,0.002975760205666417,-1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9713203463203464,0.9713203463203464,0.9713203463203464,0.9713203463203464,97.2409265760798,0.961038961038961,0.961038961038961,0.961038961038961,0.961038961038961,0.003271332010626793
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,3.958527499785415,rbf,2,2.695505192232494,-1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.2999820839613676,0.2619047619047619,0.2619047619047619,0.2619047619047619,0.2619047619047619,0.03256923099979758
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,11.574817463650765,sigmoid,2,2.1008392218310714,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14935064935064934,0.14935064935064934,0.14935064935064934,0.14935064935064934,0.17113734199665487,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.026334480848163366
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,136.62642559776606,linear,5,0.09206997644957432,-1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9718614718614719,0.9718614718614719,0.9718614718614719,0.9718614718614719,128.20119608496316,0.9632034632034632,0.9632034632034632,0.9632034632034632,0.9632034632034632,0.0033299450296908617
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,63.554236771161825,sigmoid,4,0.5483783630686082,-1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14935064935064934,0.14935064935064934,0.14935064935064934,0.14935064935064934,0.17076016683131456,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.11688311688311688,0.02651456301100552
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,9.864566522231302,linear,4,0.8337705711900493,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9724025974025974,0.9724025974025974,0.9724025974025974,0.9724025974025974,8.968489933991805,0.9588744588744589,0.9588744588744589,0.9588744588744589,0.9588744588744589,0.0035614410880953074
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,14.591594021294087,poly,3,0.2682970514628006,-1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9972943722943723,0.9972943722943723,0.9972943722943723,0.9972943722943723,26.165567393880337,0.9567099567099567,0.9567099567099567,0.9567099567099567,0.9567099567099567,0.0039713948499411345
Datasets_all/phpyM5ND4.csv,sklearn.SVC,,,,,,,,20.648315881717227,rbf,2,0.09206997644957432,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.3531106992159039,0.4935064935064935,0.4935064935064935,0.4935064935064935,0.4935064935064935,0.03958309791050851
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.KNeighborsClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.GaussianProcessClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.DecisionTreeClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/newstl10.csv,sklearn.RandomForestClassifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
